id,source,target,type,weight,confidence,directed,evidence_note,source_basis
E0635,P_earth_system_governance_science_plan_2009,C_earth_system_governance,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_esg_2009
E0636,P_earth_system_governance_science_plan_2009,C_governance_under_uncertainty,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_esg_2009
E0637,P_earth_system_governance_science_plan_2009,C_planetary_stewardship,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_esg_2009
E0638,P_earth_system_governance_science_plan_2009,C_justice_and_inequality,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_esg_2009
E0639,P_earth_system_governance_science_plan_2009,RF_governance_research,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_esg_2009
E0640,P_earth_system_governance_science_plan_2009,RF_sustainability_science,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_esg_2009
E0641,P_earth_system_governance_science_plan_2009,M_conceptual_synthesis,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_esg_2009
E0642,P_earth_system_governance_science_plan_2009,M_qualitative_governance_analysis,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_esg_2009
E0643,P_earth_system_governance_science_plan_2009,N_earth_system_governance_project,produced_by,4,medium,True,Publication has institutional origin or strong institutional linkage.,external_esg_2009
E0644,P_earth_system_governance_science_plan_2009,G_earth_system_governance,informs,3,medium,True,Publication is coded as informing or underpinning this governance framework; validate causality in later stage.,external_esg_2009
E0645,P_earth_system_governance_science_plan_2009,G_planetary_governance,informs,3,medium,True,Publication is coded as informing or underpinning this governance framework; validate causality in later stage.,external_esg_2009
E0646,P_global_polycrisis_causal_mechanisms_2024,P_what_is_global_polycrisis_2022,cites,3,low,True,Representative citation/lineage edge; verify against reference lists during bibliometric expansion.,external_seed_publications
E0647,P_global_polycrisis_causal_mechanisms_2024,P_panarchy_2002,cites,3,low,True,Representative citation/lineage edge; verify against reference lists during bibliometric expansion.,external_seed_publications
E0648,P_global_polycrisis_causal_mechanisms_2024,P_resilience_perspective_ses_2006,cites,3,low,True,Representative citation/lineage edge; verify against reference lists during bibliometric expansion.,external_seed_publications
E0649,P_safe_and_just_boundaries_2023,P_safe_operating_space_nature_2009,cites,3,low,True,Representative citation/lineage edge; verify against reference lists during bibliometric expansion.,external_seed_publications
E0650,P_safe_and_just_boundaries_2023,P_planetary_boundaries_ecology_society_2009,cites,3,low,True,Representative citation/lineage edge; verify against reference lists during bibliometric expansion.,external_seed_publications
E0651,P_planetary_boundaries_guiding_development_2015,P_safe_operating_space_nature_2009,cites,3,low,True,Representative citation/lineage edge; verify against reference lists during bibliometric expansion.,external_seed_publications
E0652,P_doughnut_economics_2017,P_safe_operating_space_nature_2009,cites,3,low,True,Representative citation/lineage edge; verify against reference lists during bibliometric expansion.,external_seed_publications
E0653,P_earth4all_survival_guide_2022,P_limits_to_growth_1972,cites,3,low,True,Representative citation/lineage edge; verify against reference lists during bibliometric expansion.,external_seed_publications
E0654,PER_michael_lawrence,C_polycrisis,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0655,PER_michael_lawrence,C_crisis_entanglement,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0656,PER_scott_janzwood,C_polycrisis,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0657,PER_scott_janzwood,C_systemic_risk,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0658,PER_thomas_homer_dixon,C_polycrisis,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0659,PER_thomas_homer_dixon,C_systemic_risk,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0660,PER_johan_rockstrom,C_planetary_boundaries,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0661,PER_johan_rockstrom,C_safe_just_earth_system_boundaries,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0662,PER_johan_rockstrom,C_polycrisis,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0663,PER_ortwin_renn,C_systemic_risk,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0664,PER_ortwin_renn,C_governance_under_uncertainty,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0665,PER_jonathan_donges,C_tipping_points,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0666,PER_jonathan_donges,C_polycrisis,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0667,PER_donella_meadows,C_systemic_interdependence,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0668,PER_donella_meadows,C_feedback_loops,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0669,PER_donella_meadows,C_planetary_limits,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0670,PER_dennis_meadows,C_systemic_interdependence,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0671,PER_dennis_meadows,C_planetary_limits,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0672,PER_jorgen_randers,C_planetary_limits,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0673,PER_jorgen_randers,C_transformation,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0674,PER_will_steffen,C_planetary_boundaries,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0675,PER_will_steffen,C_anthropocene,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0676,PER_carl_folke,C_resilience,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0677,PER_carl_folke,C_social_ecological_systems,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0678,PER_carl_folke,C_adaptive_governance,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0679,PER_elinor_ostrom,C_social_ecological_systems,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0680,PER_elinor_ostrom,C_adaptive_governance,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0681,PER_jochen_markard,C_sustainability_transitions,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0682,PER_jochen_markard,C_socio_technical_transformation,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0683,PER_rob_raven,C_sustainability_transitions,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0684,PER_rob_raven,C_socio_technical_transformation,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0685,PER_bernhard_truffer,C_sustainability_transitions,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0686,PER_bernhard_truffer,C_socio_technical_transformation,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0687,PER_kate_raworth,C_social_foundations,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0688,PER_kate_raworth,C_ecological_ceilings,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0689,PER_kate_raworth,C_justice_and_inequality,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0690,PER_frank_biermann,C_earth_system_governance,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0691,PER_frank_biermann,C_governance_under_uncertainty,works_on,3,medium,True,Person-concept edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0692,PER_michael_lawrence,RF_systemic_risk_analysis,works_in,3,medium,True,Person-field edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0693,PER_scott_janzwood,RF_systemic_risk_analysis,works_in,3,medium,True,Person-field edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0694,PER_thomas_homer_dixon,RF_systemic_risk_analysis,works_in,3,medium,True,Person-field edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0695,PER_thomas_homer_dixon,RF_complexity_theory,works_in,3,medium,True,Person-field edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0696,PER_johan_rockstrom,RF_earth_system_science,works_in,3,medium,True,Person-field edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0697,PER_johan_rockstrom,RF_sustainability_science,works_in,3,medium,True,Person-field edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0698,PER_ortwin_renn,RF_systemic_risk_analysis,works_in,3,medium,True,Person-field edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0699,PER_ortwin_renn,RF_governance_research,works_in,3,medium,True,Person-field edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0700,PER_jonathan_donges,RF_earth_system_science,works_in,3,medium,True,Person-field edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0701,PER_jonathan_donges,RF_complexity_theory,works_in,3,medium,True,Person-field edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0702,PER_donella_meadows,RF_systems_thinking,works_in,3,medium,True,Person-field edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0703,PER_carl_folke,RF_resilience_research,works_in,3,medium,True,Person-field edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0704,PER_carl_folke,RF_social_ecological_systems,works_in,3,medium,True,Person-field edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0705,PER_elinor_ostrom,RF_social_ecological_systems,works_in,3,medium,True,Person-field edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0706,PER_elinor_ostrom,RF_governance_research,works_in,3,medium,True,Person-field edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0707,PER_jochen_markard,RF_transition_studies,works_in,3,medium,True,Person-field edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0708,PER_kate_raworth,RF_degrowth_postgrowth,works_in,3,medium,True,Person-field edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0709,PER_kate_raworth,RF_sustainability_science,works_in,3,medium,True,Person-field edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0710,PER_frank_biermann,RF_governance_research,works_in,3,medium,True,Person-field edge inferred from representative publication authorship; refresh in OpenAlex stage.,external_seed_publication_author_lists
E0711,PER_michael_lawrence,I_cascade_institute,affiliated_with,4,high,True,Author affiliation in Cambridge article / Cascade Institute publication context.,external_seed_publications;needs_affiliation_refresh
E0712,PER_jonathan_donges,I_pik,affiliated_with,4,high,True,Author affiliation in Cambridge article context.,external_seed_publications;needs_affiliation_refresh
E0713,PER_jonathan_donges,I_stockholm_resilience_centre,affiliated_with,4,high,True,Author affiliation in Cambridge article context.,external_seed_publications;needs_affiliation_refresh
E0714,PER_johan_rockstrom,I_stockholm_resilience_centre,affiliated_with,3,medium,True,Known institutional association; validate current status.,external_seed_publications;needs_affiliation_refresh
E0715,PER_johan_rockstrom,I_pik,affiliated_with,3,medium,True,Known institutional association; validate current status.,external_seed_publications;needs_affiliation_refresh
E0716,PER_carl_folke,I_stockholm_resilience_centre,affiliated_with,3,medium,True,Known institutional association; validate current status.,external_seed_publications;needs_affiliation_refresh
E0717,PER_kate_raworth,I_deal,affiliated_with,4,medium,True,Doughnut Economics Action Lab relation; validate exact role in later stage.,external_seed_publications;needs_affiliation_refresh
